VHI_M,fid,month,season,year
0.560000002,39,5,Dry,2023
0.725000024,250,5,Dry,2023
0.754999995,251,5,Dry,2023
0.730000019,252,5,Dry,2023
0.774999976,253,5,Dry,2023
0.704999983,356,5,Dry,2023
0.625,357,5,Dry,2023
0.564999998,358,5,Dry,2023
0.584999979,359,5,Dry,2023
0.569999993,330,5,Dry,2023
0.5,331,5,Dry,2023
0.524999976,332,5,Dry,2023
0.560000002,333,5,Dry,2023
0.629999995,334,5,Dry,2023
0.519999981,335,5,Dry,2023
0.61500001,345,5,Dry,2023
0.620000005,346,5,Dry,2023
0.605000019,347,5,Dry,2023
0.639999986,348,5,Dry,2023
0.584999979,349,5,Dry,2023
0.610000014,350,5,Dry,2023
0.545000017,9,5,Dry,2023
0.610000014,195,5,Dry,2023
0.61500001,196,5,Dry,2023
0.625,197,5,Dry,2023
0.600000024,198,5,Dry,2023
0.584999979,199,5,Dry,2023
0.595000029,200,5,Dry,2023
0.600000024,201,5,Dry,2023
0.649999976,202,5,Dry,2023
0.564999998,311,5,Dry,2023
0.50999999,312,5,Dry,2023
0.574999988,313,5,Dry,2023
0.519999981,314,5,Dry,2023
0.579999983,315,5,Dry,2023
0.620000005,496,5,Dry,2023
0.639999986,497,5,Dry,2023
0.644999981,130,5,Dry,2023
0.625,161,5,Dry,2023
0.685000002,162,5,Dry,2023
0.714999974,163,5,Dry,2023
0.660000026,164,5,Dry,2023
0.654999971,165,5,Dry,2023
0.61500001,336,5,Dry,2023
0.595000029,337,5,Dry,2023
0.644999981,338,5,Dry,2023
0.564999998,339,5,Dry,2023
0.595000029,340,5,Dry,2023
0.600000024,370,5,Dry,2023
0.685000002,371,5,Dry,2023
0.629999995,372,5,Dry,2023
0.644999981,498,5,Dry,2023
0.625,499,5,Dry,2023
0.654999971,500,5,Dry,2023
0.75,147,5,Dry,2023
0.75,148,5,Dry,2023
0.680000007,149,5,Dry,2023
0.665000021,150,5,Dry,2023
0.704999983,151,5,Dry,2023
0.785000026,152,5,Dry,2023
0.725000024,153,5,Dry,2023
0.665000021,170,5,Dry,2023
0.644999981,381,5,Dry,2023
0.610000014,382,5,Dry,2023
0.649999976,383,5,Dry,2023
0.810000002,495,5,Dry,2023
0.605000019,526,5,Dry,2023
0.639999986,527,5,Dry,2023
0.584999979,528,5,Dry,2023
0.649999976,529,5,Dry,2023
0.654999971,530,5,Dry,2023
0.685000002,89,5,Dry,2023
0.694999993,90,5,Dry,2023
0.555000007,396,5,Dry,2023
0.550000012,397,5,Dry,2023
0.535000026,398,5,Dry,2023
0.524999976,399,5,Dry,2023
0.769999981,55,5,Dry,2023
0.75,220,5,Dry,2023
0.764999986,221,5,Dry,2023
0.764999986,222,5,Dry,2023
0.834999979,259,5,Dry,2023
0.875,260,5,Dry,2023
0.795000017,261,5,Dry,2023
0.764999986,262,5,Dry,2023
0.894999981,11,5,Dry,2023
0.790000021,178,5,Dry,2023
0.805000007,179,5,Dry,2023
0.805000007,180,5,Dry,2023
0.785000026,203,5,Dry,2023
0.805000007,211,5,Dry,2023
0.834999979,212,5,Dry,2023
0.860000014,213,5,Dry,2023
0.745000005,214,5,Dry,2023
0.75,189,5,Dry,2023
0.730000019,190,5,Dry,2023
0.779999971,191,5,Dry,2023
0.75,242,5,Dry,2023
0.725000024,257,5,Dry,2023
0.774999976,258,5,Dry,2023
0.74000001,304,5,Dry,2023
0.735000014,305,5,Dry,2023
0.74000001,306,5,Dry,2023
0.774999976,102,5,Dry,2023
0.709999979,103,5,Dry,2023
0.790000021,104,5,Dry,2023
0.805000007,105,5,Dry,2023
0.800000012,266,5,Dry,2023
0.795000017,450,5,Dry,2023
0.800000012,451,5,Dry,2023
0.605000019,276,5,Dry,2023
0.75,277,5,Dry,2023
0.730000019,278,5,Dry,2023
0.75999999,279,5,Dry,2023
0.714999974,280,5,Dry,2023
0.785000026,360,5,Dry,2023
0.814999998,361,5,Dry,2023
0.824999988,362,5,Dry,2023
0.764999986,363,5,Dry,2023
0.639999986,364,5,Dry,2023
0.625,365,5,Dry,2023
0.785000026,366,5,Dry,2023
0.785000026,204,5,Dry,2023
0.709999979,236,5,Dry,2023
0.735000014,237,5,Dry,2023
0.725000024,238,5,Dry,2023
0.694999993,239,5,Dry,2023
0.774999976,240,5,Dry,2023
0.745000005,327,5,Dry,2023
0.730000019,328,5,Dry,2023
0.704999983,329,5,Dry,2023
0.694999993,351,5,Dry,2023
0.769999981,352,5,Dry,2023
0.670000017,353,5,Dry,2023
0.75999999,354,5,Dry,2023
0.704999983,355,5,Dry,2023
0.774999976,17,5,Dry,2023
0.714999974,290,5,Dry,2023
0.63499999,291,5,Dry,2023
0.720000029,292,5,Dry,2023
0.730000019,411,5,Dry,2023
0.769999981,412,5,Dry,2023
0.654999971,413,5,Dry,2023
0.774999976,414,5,Dry,2023
0.785000026,415,5,Dry,2023
0.745000005,416,5,Dry,2023
0.675000012,535,5,Dry,2023
0.665000021,536,5,Dry,2023
0.689999998,537,5,Dry,2023
0.709999979,538,5,Dry,2023
0.600000024,539,5,Dry,2023
0.660000026,5,5,Dry,2023
0.63499999,41,5,Dry,2023
0.600000024,42,5,Dry,2023
0.685000002,43,5,Dry,2023
0.455000013,44,5,Dry,2023
0.529999971,168,5,Dry,2023
0.5,169,5,Dry,2023
0.540000021,13,5,Dry,2023
0.754999995,97,5,Dry,2023
0.75999999,98,5,Dry,2023
0.564999998,99,5,Dry,2023
0.595000029,100,5,Dry,2023
0.75,101,5,Dry,2023
0.50999999,18,5,Dry,2023
0.524999976,52,5,Dry,2023
0.519999981,53,5,Dry,2023
0.405000001,436,5,Dry,2023
0.414999992,437,5,Dry,2023
0.430000007,438,5,Dry,2023
0.824999988,6,5,Dry,2023
0.839999974,131,5,Dry,2023
0.680000007,132,5,Dry,2023
0.689999998,133,5,Dry,2023
0.680000007,134,5,Dry,2023
0.764999986,135,5,Dry,2023
0.75999999,136,5,Dry,2023
0.730000019,269,5,Dry,2023
0.629999995,270,5,Dry,2023
0.555000007,271,5,Dry,2023
0.545000017,272,5,Dry,2023
0.469999999,273,5,Dry,2023
0.479999989,274,5,Dry,2023
0.680000007,465,5,Dry,2023
0.785000026,466,5,Dry,2023
0.560000002,10,5,Dry,2023
0.535000026,159,5,Dry,2023
0.560000002,160,5,Dry,2023
0.785000026,341,5,Dry,2023
0.414999992,342,5,Dry,2023
0.595000029,343,5,Dry,2023
0.560000002,344,5,Dry,2023
0.704999983,377,5,Dry,2023
0.579999983,378,5,Dry,2023
0.620000005,379,5,Dry,2023
0.545000017,380,5,Dry,2023
0.524999976,16,5,Dry,2023
0.564999998,65,5,Dry,2023
0.49000001,66,5,Dry,2023
0.560000002,67,5,Dry,2023
0.540000021,68,5,Dry,2023
0.61500001,403,5,Dry,2023
0.649999976,404,5,Dry,2023
0.444999993,405,5,Dry,2023
0.714999974,467,5,Dry,2023
0.660000026,468,5,Dry,2023
0.479999989,469,5,Dry,2023
0.660000026,470,5,Dry,2023
0.529999971,471,5,Dry,2023
0.535000026,472,5,Dry,2023
0.574999988,106,5,Dry,2023
0.550000012,107,5,Dry,2023
0.540000021,108,5,Dry,2023
0.529999971,109,5,Dry,2023
0.595000029,110,5,Dry,2023
0.504999995,111,5,Dry,2023
0.660000026,112,5,Dry,2023
0.430000007,215,5,Dry,2023
0.5,316,5,Dry,2023
0.479999989,317,5,Dry,2023
0.435000002,318,5,Dry,2023
0.519999981,319,5,Dry,2023
0.455000013,320,5,Dry,2023
0.455000013,321,5,Dry,2023
0.469999999,445,5,Dry,2023
0.540000021,446,5,Dry,2023
0.485000014,447,5,Dry,2023
0.485000014,448,5,Dry,2023
0.5,449,5,Dry,2023
0.61500001,7,5,Dry,2023
0.649999976,45,5,Dry,2023
0.644999981,46,5,Dry,2023
0.63499999,47,5,Dry,2023
0.704999983,48,5,Dry,2023
0.649999976,156,5,Dry,2023
0.670000017,157,5,Dry,2023
0.665000021,158,5,Dry,2023
0.649999976,439,5,Dry,2023
0.574999988,440,5,Dry,2023
0.685000002,441,5,Dry,2023
0.605000019,442,5,Dry,2023
0.600000024,443,5,Dry,2023
0.63499999,444,5,Dry,2023
0.569999993,546,5,Dry,2023
0.689999998,547,5,Dry,2023
0.670000017,548,5,Dry,2023
0.600000024,549,5,Dry,2023
0.584999979,550,5,Dry,2023
0.555000007,84,5,Dry,2023
0.519999981,85,5,Dry,2023
0.485000014,86,5,Dry,2023
0.50999999,87,5,Dry,2023
0.550000012,88,5,Dry,2023
0.595000029,223,5,Dry,2023
0.61500001,224,5,Dry,2023
0.5,225,5,Dry,2023
0.600000024,226,5,Dry,2023
0.495000005,256,5,Dry,2023
0.479999989,285,5,Dry,2023
0.485000014,286,5,Dry,2023
0.519999981,287,5,Dry,2023
0.519999981,288,5,Dry,2023
0.465000004,453,5,Dry,2023
0.5,454,5,Dry,2023
0.574999988,455,5,Dry,2023
0.689999998,4,5,Dry,2023
0.774999976,28,5,Dry,2023
0.689999998,391,5,Dry,2023
0.610000014,392,5,Dry,2023
0.654999971,393,5,Dry,2023
0.75999999,394,5,Dry,2023
0.730000019,395,5,Dry,2023
0.564999998,400,5,Dry,2023
0.730000019,401,5,Dry,2023
0.824999988,543,5,Dry,2023
0.709999979,544,5,Dry,2023
0.735000014,545,5,Dry,2023
0.714999974,8,5,Dry,2023
0.689999998,12,5,Dry,2023
0.660000026,19,5,Dry,2023
0.665000021,20,5,Dry,2023
0.610000014,21,5,Dry,2023
0.670000017,22,5,Dry,2023
0.620000005,23,5,Dry,2023
0.670000017,388,5,Dry,2023
0.694999993,389,5,Dry,2023
0.689999998,390,5,Dry,2023
0.730000019,531,5,Dry,2023
0.709999979,532,5,Dry,2023
0.709999979,533,5,Dry,2023
0.735000014,534,5,Dry,2023
0.5,91,5,Dry,2023
0.819999993,281,5,Dry,2023
0.485000014,282,5,Dry,2023
0.535000026,283,5,Dry,2023
0.954999983,284,5,Dry,2023
0.555000007,322,5,Dry,2023
0.785000026,323,5,Dry,2023
0.730000019,324,5,Dry,2023
0.680000007,325,5,Dry,2023
0.824999988,326,5,Dry,2023
0.340000004,432,5,Dry,2023
0.660000026,76,5,Dry,2023
0.555000007,77,5,Dry,2023
0.649999976,78,5,Dry,2023
0.680000007,79,5,Dry,2023
0.735000014,80,5,Dry,2023
0.720000029,81,5,Dry,2023
0.779999971,82,5,Dry,2023
0.689999998,83,5,Dry,2023
0.595000029,171,5,Dry,2023
0.605000019,172,5,Dry,2023
0.620000005,173,5,Dry,2023
0.584999979,174,5,Dry,2023
0.479999989,175,5,Dry,2023
0.524999976,176,5,Dry,2023
0.870000005,177,5,Dry,2023
0.680000007,456,5,Dry,2023
0.699999988,457,5,Dry,2023
0.714999974,458,5,Dry,2023
0.805000007,459,5,Dry,2023
0.745000005,523,5,Dry,2023
0.545000017,524,5,Dry,2023
0.569999993,525,5,Dry,2023
0.644999981,428,5,Dry,2023
0.574999988,429,5,Dry,2023
0.584999979,430,5,Dry,2023
0.400000006,431,5,Dry,2023
0.460000008,452,5,Dry,2023
0.455000013,56,5,Dry,2023
0.649999976,57,5,Dry,2023
0.545000017,58,5,Dry,2023
0.595000029,59,5,Dry,2023
0.409999996,60,5,Dry,2023
0.889999986,61,5,Dry,2023
0.824999988,62,5,Dry,2023
0.74000001,63,5,Dry,2023
0.479999989,64,5,Dry,2023
0.774999976,69,5,Dry,2023
0.540000021,119,5,Dry,2023
0.764999986,120,5,Dry,2023
0.5,121,5,Dry,2023
0.975000024,122,5,Dry,2023
0.644999981,140,5,Dry,2023
0.810000002,141,5,Dry,2023
0.846035561,142,5,Dry,2023
0.819999993,143,5,Dry,2023
0.954999983,144,5,Dry,2023
0.875,145,5,Dry,2023
0.920000017,146,5,Dry,2023
0.689999998,182,5,Dry,2023
0.954999983,205,5,Dry,2023
0.88499999,206,5,Dry,2023
0.889999986,478,5,Dry,2023
0.915000021,479,5,Dry,2023
0.834999979,480,5,Dry,2023
0.879999995,481,5,Dry,2023
0.870000005,482,5,Dry,2023
0.86500001,123,5,Dry,2023
0.899999976,124,5,Dry,2023
0.850000024,125,5,Dry,2023
0.894999981,126,5,Dry,2023
0.689999998,127,5,Dry,2023
0.75999999,128,5,Dry,2023
0.714999974,129,5,Dry,2023
0.899999976,137,5,Dry,2023
0.939999998,138,5,Dry,2023
0.915000021,139,5,Dry,2023
0.875,154,5,Dry,2023
0.915000021,155,5,Dry,2023
0.829999983,275,5,Dry,2023
0.855000019,473,5,Dry,2023
0.800000012,2,5,Dry,2023
0.709999979,49,5,Dry,2023
0.699999988,50,5,Dry,2023
0.699999988,51,5,Dry,2023
0.649999976,216,5,Dry,2023
0.689999998,217,5,Dry,2023
0.519999981,218,5,Dry,2023
0.704999983,219,5,Dry,2023
0.689999998,307,5,Dry,2023
0.850000024,308,5,Dry,2023
0.685000002,309,5,Dry,2023
0.720000029,310,5,Dry,2023
0.704999983,32,5,Dry,2023
0.689999998,33,5,Dry,2023
0.694999993,34,5,Dry,2023
0.720000029,70,5,Dry,2023
0.720000029,71,5,Dry,2023
0.714999974,72,5,Dry,2023
0.629999995,73,5,Dry,2023
0.665000021,115,5,Dry,2023
0.584999979,116,5,Dry,2023
0.764999986,117,5,Dry,2023
0.704999983,118,5,Dry,2023
,181,5,Dry,2023
0.595000029,233,5,Dry,2023
0.74000001,234,5,Dry,2023
0.639999986,235,5,Dry,2023
0.769999981,35,5,Dry,2023
0.665000021,36,5,Dry,2023
0.665000021,37,5,Dry,2023
0.61500001,38,5,Dry,2023
0.610000014,241,5,Dry,2023
0.675000012,245,5,Dry,2023
0.709999979,246,5,Dry,2023
0.75,247,5,Dry,2023
0.605000019,248,5,Dry,2023
0.61500001,249,5,Dry,2023
0.430000007,1,5,Dry,2023
0.75,243,5,Dry,2023
0.63499999,244,5,Dry,2023
0.620000005,263,5,Dry,2023
0.545000017,264,5,Dry,2023
0.625,265,5,Dry,2023
0.555000007,301,5,Dry,2023
0.5,302,5,Dry,2023
0.524999976,303,5,Dry,2023
0.660000026,166,5,Dry,2023
0.644999981,167,5,Dry,2023
0.430000007,194,5,Dry,2023
0.540000021,289,5,Dry,2023
0.605000019,474,5,Dry,2023
0.620000005,475,5,Dry,2023
0.660000026,476,5,Dry,2023
0.660000026,477,5,Dry,2023
0.699999988,483,5,Dry,2023
0.720000029,484,5,Dry,2023
0.675000012,485,5,Dry,2023
0.524999976,486,5,Dry,2023
0.649999976,487,5,Dry,2023
0.600000024,488,5,Dry,2023
0.769999981,489,5,Dry,2023
0.545000017,490,5,Dry,2023
0.730000019,227,5,Dry,2023
0.600000024,228,5,Dry,2023
0.514999986,229,5,Dry,2023
0.584999979,230,5,Dry,2023
0.550000012,231,5,Dry,2023
0.834999979,232,5,Dry,2023
0.714999974,384,5,Dry,2023
0.730000019,385,5,Dry,2023
0.685000002,516,5,Dry,2023
0.709999979,517,5,Dry,2023
0.665000021,518,5,Dry,2023
0.730000019,519,5,Dry,2023
0.675000012,520,5,Dry,2023
0.535000026,521,5,Dry,2023
0.730000019,522,5,Dry,2023
0.625,15,5,Dry,2023
0.720000029,293,5,Dry,2023
0.63499999,294,5,Dry,2023
0.595000029,295,5,Dry,2023
0.639999986,296,5,Dry,2023
0.555000007,297,5,Dry,2023
0.689999998,298,5,Dry,2023
0.579999983,299,5,Dry,2023
0.61500001,300,5,Dry,2023
0.545000017,373,5,Dry,2023
0.50999999,374,5,Dry,2023
0.61500001,375,5,Dry,2023
0.610000014,376,5,Dry,2023
0.670000017,406,5,Dry,2023
0.620000005,407,5,Dry,2023
0.605000019,408,5,Dry,2023
0.589999974,409,5,Dry,2023
0.720000029,410,5,Dry,2023
0.730000019,54,5,Dry,2023
0.704999983,207,5,Dry,2023
0.629999995,208,5,Dry,2023
0.769999981,209,5,Dry,2023
0.769999981,210,5,Dry,2023
0.88499999,491,5,Dry,2023
0.745000005,492,5,Dry,2023
0.795000017,493,5,Dry,2023
0.855000019,494,5,Dry,2023
0.814999998,501,5,Dry,2023
0.810000002,502,5,Dry,2023
0.920000017,503,5,Dry,2023
0.824999988,504,5,Dry,2023
0.894999981,505,5,Dry,2023
0.814999998,506,5,Dry,2023
0.846086821,507,5,Dry,2023
0.899999976,508,5,Dry,2023
0.74000001,509,5,Dry,2023
0.774999976,510,5,Dry,2023
0.819999993,74,5,Dry,2023
0.769999981,75,5,Dry,2023
0.795000017,254,5,Dry,2023
0.829999983,255,5,Dry,2023
0.625,402,5,Dry,2023
0.845695419,367,5,Dry,2023
0.845000029,368,5,Dry,2023
0.845000029,369,5,Dry,2023
0.819999993,386,5,Dry,2023
0.975000024,387,5,Dry,2023
0.814999998,553,5,Dry,2023
0.340000004,24,6,Wet,2023
0.330000013,25,6,Wet,2023
0.360000014,26,6,Wet,2023
0.340000004,27,6,Wet,2023
0.720000029,92,6,Wet,2023
0.360000014,93,6,Wet,2023
,94,6,Wet,2023
0.400000006,95,6,Wet,2023
0.745000005,96,6,Wet,2023
0.639999986,183,6,Wet,2023
0.63499999,184,6,Wet,2023
0.439999998,185,6,Wet,2023
0.654999971,186,6,Wet,2023
0.649999976,187,6,Wet,2023
0.465000004,188,6,Wet,2023
0.769999981,417,6,Wet,2023
0.644999981,418,6,Wet,2023
0.625,419,6,Wet,2023
0.455000013,420,6,Wet,2023
0.375,460,6,Wet,2023
0.550000012,461,6,Wet,2023
0.465000004,540,6,Wet,2023
0.584999979,541,6,Wet,2023
0.584999979,542,6,Wet,2023
0.730000019,192,6,Wet,2023
0.730000019,193,6,Wet,2023
0.605000019,267,6,Wet,2023
0.714999974,268,6,Wet,2023
0.555000007,551,6,Wet,2023
0.550000012,552,6,Wet,2023
0.620000005,421,6,Wet,2023
0.479999989,422,6,Wet,2023
0.360000014,423,6,Wet,2023
0.375,424,6,Wet,2023
0.504999995,425,6,Wet,2023
0.479999989,426,6,Wet,2023
0.375,427,6,Wet,2023
0.639999986,511,6,Wet,2023
0.600000024,512,6,Wet,2023
0.409999996,513,6,Wet,2023
0.584999979,514,6,Wet,2023
0.49000001,515,6,Wet,2023
0.644999981,3,6,Wet,2023
0.675000012,14,6,Wet,2023
0.709999979,40,6,Wet,2023
0.665000021,113,6,Wet,2023
0.720000029,114,6,Wet,2023
0.524999976,433,6,Wet,2023
0.680000007,434,6,Wet,2023
0.610000014,435,6,Wet,2023
0.75999999,462,6,Wet,2023
0.694999993,463,6,Wet,2023
0.625,464,6,Wet,2023
0.930000007,29,6,Wet,2023
0.99000001,30,6,Wet,2023
0.970000029,31,6,Wet,2023
0.800000012,39,6,Wet,2023
0.75,250,6,Wet,2023
0.829999983,251,6,Wet,2023
0.819999993,252,6,Wet,2023
0.889999986,253,6,Wet,2023
0.785000026,356,6,Wet,2023
0.779999971,357,6,Wet,2023
0.814999998,358,6,Wet,2023
0.805000007,359,6,Wet,2023
0.935000002,330,6,Wet,2023
0.834999979,331,6,Wet,2023
0.819999993,332,6,Wet,2023
0.910000026,333,6,Wet,2023
0.74000001,334,6,Wet,2023
1.014999986,335,6,Wet,2023
0.709999979,345,6,Wet,2023
0.834999979,346,6,Wet,2023
0.75999999,347,6,Wet,2023
0.845000029,348,6,Wet,2023
0.680000007,349,6,Wet,2023
0.930000007,350,6,Wet,2023
0.879999995,9,6,Wet,2023
0.779999971,195,6,Wet,2023
0.720000029,196,6,Wet,2023
0.810000002,197,6,Wet,2023
0.689999998,198,6,Wet,2023
0.75,199,6,Wet,2023
0.714999974,200,6,Wet,2023
0.764999986,201,6,Wet,2023
0.665000021,202,6,Wet,2023
0.774999976,311,6,Wet,2023
0.920000017,312,6,Wet,2023
0.899999976,313,6,Wet,2023
0.925000012,314,6,Wet,2023
0.814999998,315,6,Wet,2023
0.75999999,496,6,Wet,2023
0.725000024,497,6,Wet,2023
0.460000008,130,6,Wet,2023
0.649999976,161,6,Wet,2023
0.629999995,162,6,Wet,2023
0.704999983,163,6,Wet,2023
0.685000002,164,6,Wet,2023
0.675000012,165,6,Wet,2023
0.639999986,336,6,Wet,2023
0.699999988,337,6,Wet,2023
0.730000019,338,6,Wet,2023
0.694999993,339,6,Wet,2023
0.685000002,340,6,Wet,2023
0.769999981,370,6,Wet,2023
0.680000007,371,6,Wet,2023
0.764999986,372,6,Wet,2023
0.735000014,498,6,Wet,2023
0.579999983,499,6,Wet,2023
0.61500001,500,6,Wet,2023
0.735000014,147,6,Wet,2023
0.74000001,148,6,Wet,2023
0.689999998,149,6,Wet,2023
0.720000029,150,6,Wet,2023
0.704999983,151,6,Wet,2023
0.75999999,152,6,Wet,2023
0.764999986,153,6,Wet,2023
0.764999986,170,6,Wet,2023
0.595000029,381,6,Wet,2023
0.595000029,382,6,Wet,2023
0.644999981,383,6,Wet,2023
0.730000019,495,6,Wet,2023
0.75,526,6,Wet,2023
0.680000007,527,6,Wet,2023
0.75,528,6,Wet,2023
0.675000012,529,6,Wet,2023
0.620000005,530,6,Wet,2023
0.795000017,89,6,Wet,2023
0.730000019,90,6,Wet,2023
0.625,396,6,Wet,2023
0.689999998,397,6,Wet,2023
0.699999988,398,6,Wet,2023
0.620000005,399,6,Wet,2023
0.720000029,55,6,Wet,2023
0.644999981,220,6,Wet,2023
0.685000002,221,6,Wet,2023
0.689999998,222,6,Wet,2023
0.769999981,259,6,Wet,2023
0.704999983,260,6,Wet,2023
0.680000007,261,6,Wet,2023
0.605000019,262,6,Wet,2023
0.704999983,11,6,Wet,2023
0.704999983,178,6,Wet,2023
0.730000019,179,6,Wet,2023
0.720000029,180,6,Wet,2023
0.769999981,203,6,Wet,2023
0.720000029,211,6,Wet,2023
0.689999998,212,6,Wet,2023
0.699999988,213,6,Wet,2023
0.764999986,214,6,Wet,2023
0.845000029,189,6,Wet,2023
0.730000019,190,6,Wet,2023
0.845000029,191,6,Wet,2023
0.839999974,242,6,Wet,2023
0.605000019,257,6,Wet,2023
0.764999986,258,6,Wet,2023
0.779999971,304,6,Wet,2023
0.725000024,305,6,Wet,2023
0.75,306,6,Wet,2023
0.899999976,102,6,Wet,2023
0.939999998,103,6,Wet,2023
0.654999971,104,6,Wet,2023
0.730000019,105,6,Wet,2023
0.670000017,266,6,Wet,2023
0.704999983,450,6,Wet,2023
0.685000002,451,6,Wet,2023
0.649999976,276,6,Wet,2023
0.745000005,277,6,Wet,2023
0.685000002,278,6,Wet,2023
0.675000012,279,6,Wet,2023
0.680000007,280,6,Wet,2023
0.735000014,360,6,Wet,2023
0.680000007,361,6,Wet,2023
0.680000007,362,6,Wet,2023
0.75999999,363,6,Wet,2023
0.670000017,364,6,Wet,2023
0.699999988,365,6,Wet,2023
0.675000012,366,6,Wet,2023
0.74000001,204,6,Wet,2023
0.685000002,236,6,Wet,2023
0.620000005,237,6,Wet,2023
0.569999993,238,6,Wet,2023
0.61500001,239,6,Wet,2023
0.670000017,240,6,Wet,2023
0.63499999,327,6,Wet,2023
0.680000007,328,6,Wet,2023
0.685000002,329,6,Wet,2023
0.675000012,351,6,Wet,2023
0.629999995,352,6,Wet,2023
0.680000007,353,6,Wet,2023
0.730000019,354,6,Wet,2023
0.63499999,355,6,Wet,2023
0.694999993,17,6,Wet,2023
0.720000029,290,6,Wet,2023
0.680000007,291,6,Wet,2023
0.709999979,292,6,Wet,2023
0.680000007,411,6,Wet,2023
0.785000026,412,6,Wet,2023
0.620000005,413,6,Wet,2023
0.685000002,414,6,Wet,2023
0.74000001,415,6,Wet,2023
0.629999995,416,6,Wet,2023
0.564999998,535,6,Wet,2023
0.709999979,536,6,Wet,2023
0.660000026,537,6,Wet,2023
0.670000017,538,6,Wet,2023
0.694999993,539,6,Wet,2023
0.785000026,5,6,Wet,2023
0.699999988,41,6,Wet,2023
0.545000017,42,6,Wet,2023
0.829999983,43,6,Wet,2023
0.805000007,44,6,Wet,2023
0.694999993,168,6,Wet,2023
0.644999981,169,6,Wet,2023
0.899999976,13,6,Wet,2023
0.685000002,97,6,Wet,2023
0.74000001,98,6,Wet,2023
0.75,99,6,Wet,2023
0.86500001,100,6,Wet,2023
0.845000029,101,6,Wet,2023
0.574999988,18,6,Wet,2023
0.699999988,52,6,Wet,2023
0.704999983,53,6,Wet,2023
0.689999998,436,6,Wet,2023
0.584999979,437,6,Wet,2023
0.745000005,438,6,Wet,2023
0.920000017,6,6,Wet,2023
0.899999976,131,6,Wet,2023
0.875,132,6,Wet,2023
0.814999998,133,6,Wet,2023
0.939999998,134,6,Wet,2023
0.86500001,135,6,Wet,2023
0.959999979,136,6,Wet,2023
0.920000017,269,6,Wet,2023
0.899999976,270,6,Wet,2023
0.970000029,271,6,Wet,2023
0.910000026,272,6,Wet,2023
0.939999998,273,6,Wet,2023
0.920000017,274,6,Wet,2023
0.86500001,465,6,Wet,2023
0.935000002,466,6,Wet,2023
0.764999986,10,6,Wet,2023
0.839999974,159,6,Wet,2023
0.920000017,160,6,Wet,2023
0.889999986,341,6,Wet,2023
0.699999988,342,6,Wet,2023
0.879999995,343,6,Wet,2023
0.754999995,344,6,Wet,2023
0.930000007,377,6,Wet,2023
0.685000002,378,6,Wet,2023
0.790000021,379,6,Wet,2023
0.649999976,380,6,Wet,2023
0.935000002,16,6,Wet,2023
0.834999979,65,6,Wet,2023
0.720000029,66,6,Wet,2023
0.875,67,6,Wet,2023
0.829999983,68,6,Wet,2023
0.88499999,403,6,Wet,2023
0.819999993,404,6,Wet,2023
0.769999981,405,6,Wet,2023
0.970000029,467,6,Wet,2023
0.939999998,468,6,Wet,2023
0.839999974,469,6,Wet,2023
0.894999981,470,6,Wet,2023
0.875,471,6,Wet,2023
0.810000002,472,6,Wet,2023
0.910000026,106,6,Wet,2023
0.879999995,107,6,Wet,2023
0.850000024,108,6,Wet,2023
0.985000014,109,6,Wet,2023
0.889999986,110,6,Wet,2023
0.764999986,111,6,Wet,2023
0.754999995,112,6,Wet,2023
0.74000001,215,6,Wet,2023
0.74000001,316,6,Wet,2023
0.754999995,317,6,Wet,2023
0.709999979,318,6,Wet,2023
0.680000007,319,6,Wet,2023
0.639999986,320,6,Wet,2023
0.680000007,321,6,Wet,2023
0.665000021,445,6,Wet,2023
0.685000002,446,6,Wet,2023
0.720000029,447,6,Wet,2023
0.839999974,448,6,Wet,2023
0.754999995,449,6,Wet,2023
0.589999974,7,6,Wet,2023
0.74000001,45,6,Wet,2023
0.959999979,46,6,Wet,2023
0.75,47,6,Wet,2023
0.920000017,48,6,Wet,2023
0.699999988,156,6,Wet,2023
0.709999979,157,6,Wet,2023
0.689999998,158,6,Wet,2023
0.699999988,439,6,Wet,2023
0.834999979,440,6,Wet,2023
0.654999971,441,6,Wet,2023
0.850000024,442,6,Wet,2023
0.829999983,443,6,Wet,2023
0.709999979,444,6,Wet,2023
0.519999981,546,6,Wet,2023
0.644999981,547,6,Wet,2023
0.675000012,548,6,Wet,2023
0.774999976,549,6,Wet,2023
0.595000029,550,6,Wet,2023
0.675000012,84,6,Wet,2023
0.654999971,85,6,Wet,2023
0.649999976,86,6,Wet,2023
0.720000029,87,6,Wet,2023
0.63499999,88,6,Wet,2023
0.644999981,223,6,Wet,2023
0.725000024,224,6,Wet,2023
0.699999988,225,6,Wet,2023
0.704999983,226,6,Wet,2023
0.699999988,256,6,Wet,2023
0.685000002,285,6,Wet,2023
0.685000002,286,6,Wet,2023
0.754999995,287,6,Wet,2023
0.769999981,288,6,Wet,2023
0.644999981,453,6,Wet,2023
0.709999979,454,6,Wet,2023
0.675000012,455,6,Wet,2023
0.939999998,4,6,Wet,2023
0.839999974,28,6,Wet,2023
0.860000014,391,6,Wet,2023
0.889999986,392,6,Wet,2023
0.850000024,393,6,Wet,2023
0.930000007,394,6,Wet,2023
0.800000012,395,6,Wet,2023
1.019999981,400,6,Wet,2023
0.964999974,401,6,Wet,2023
0.930000007,543,6,Wet,2023
