system:index,VHI_M,adm4_id,month,season,year,ym,.geo
VHI_M_2023-06_0000000000000000009e,0.8399999737739563,159,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000009f,0.9200000166893006,160,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000154,0.8899999856948853,341,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000155,0.699999988079071,342,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000156,0.8799999952316286,343,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000157,0.7549999952316283,344,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000178,0.9300000071525574,377,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000179,0.6850000023841858,378,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000017a,0.790000021457672,379,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000017b,0.6499999761581421,380,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000000f,0.9350000023841858,16,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000040,0.8349999785423279,65,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000041,0.7200000286102295,66,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000042,0.8750000000000001,67,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000043,0.8299999833106994,68,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000192,0.8849999904632568,403,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000193,0.8199999928474426,404,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000194,0.7699999809265137,405,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001d2,0.9700000286102296,467,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001d3,0.9399999976158141,468,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001d4,0.8399999737739563,469,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001d5,0.8949999809265137,470,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001d6,0.8749999999999999,471,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001d7,0.8100000023841858,472,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000069,0.9100000262260439,106,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000006a,0.8799999952316284,107,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000006b,0.8500000238418581,108,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000006c,0.9850000143051151,109,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000006d,0.8899999856948851,110,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000006e,0.7649999856948853,111,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000006f,0.7549999952316283,112,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000000d6,0.7400000095367432,215,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000013b,0.7400000095367432,316,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000013c,0.7549999952316284,317,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000013d,0.709999978542328,318,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000013e,0.6800000071525574,319,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000013f,0.6399999856948853,320,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000140,0.6800000071525574,321,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001bc,0.6650000214576722,445,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001bd,0.6850000023841858,446,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001be,0.7200000286102296,447,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001bf,0.8399999737739563,448,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001c0,0.7549999952316284,449,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000006,0.5899999737739563,7,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000002c,0.740000009536743,45,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000002d,0.9599999785423278,46,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000002e,0.75,47,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000002f,0.9200000166893005,48,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000009b,0.699999988079071,156,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000009c,0.7099999785423279,157,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000009d,0.6899999976158142,158,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001b6,0.699999988079071,439,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001b7,0.834999978542328,440,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001b8,0.6549999713897704,441,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001b9,0.850000023841858,442,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001ba,0.8299999833106994,443,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001bb,0.7099999785423278,444,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000221,0.5199999809265137,546,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000222,0.6449999809265137,547,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000223,0.675000011920929,548,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000224,0.7749999761581422,549,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000225,0.5950000286102296,550,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000053,0.6750000119209291,84,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000054,0.6549999713897703,85,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000055,0.6499999761581421,86,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000056,0.7200000286102296,87,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000057,0.6349999904632567,88,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000000de,0.6449999809265138,223,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000000df,0.7250000238418579,224,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000000e0,0.699999988079071,225,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000000e1,0.7049999833106995,226,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000000ff,0.699999988079071,256,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000011c,0.6850000023841858,285,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000011d,0.6850000023841857,286,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000011e,0.7549999952316284,287,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000011f,0.7699999809265137,288,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001c4,0.6449999809265136,453,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001c5,0.7099999785423279,454,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001c6,0.6750000119209291,455,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000003,0.9399999976158142,4,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000001b,0.8399999737739563,28,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000186,0.8600000143051147,391,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000187,0.8899999856948854,392,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000188,0.850000023841858,393,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000189,0.9300000071525574,394,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000018a,0.800000011920929,395,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000018f,1.0199999809265137,400,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000190,0.9649999737739563,401,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000021e,0.9300000071525574,543,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000021f,0.915000021457672,544,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000220,0.9399999976158142,545,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000007,0.9900000095367432,8,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000000b,1.065000057220459,12,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000012,0.8450000286102294,19,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000013,0.875,20,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000014,0.9549999833106995,21,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000015,0.8299999833106995,22,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000016,0.7900000214576722,23,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000183,0.9100000262260438,388,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000184,0.925000011920929,389,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000185,0.9350000023841858,390,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000212,0.8450000286102295,531,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000213,0.7850000262260437,532,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000214,0.8849999904632571,533,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000215,0.8750000000000001,534,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000005a,0.5249999761581421,91,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000118,0.8849999904632568,281,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000119,0.5950000286102295,282,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000011a,0.634999990463257,283,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000011b,0.9350000023841858,284,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000141,0.6349999904632568,322,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000142,0.9549999833106995,323,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000143,0.8100000023841859,324,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000144,0.6899999976158141,325,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000145,0.925000011920929,326,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001af,0.5249999761581421,432,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000004b,0.7400000095367432,76,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000004c,0.7200000286102295,77,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000004d,0.740000009536743,78,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000004e,0.759999990463257,79,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000004f,0.800000011920929,80,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000050,0.8450000286102295,81,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000051,0.8650000095367432,82,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000052,0.7400000095367432,83,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000000aa,0.6800000071525574,171,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000000ab,0.7200000286102294,172,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000000ac,0.7499999999999999,173,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000000ad,0.7549999952316284,174,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000000ae,0.5849999785423279,175,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000000af,0.6000000238418579,176,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000000b0,0.9750000238418579,177,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001c7,0.9200000166893005,456,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001c8,0.7950000166893005,457,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001c9,0.774999976158142,458,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001ca,0.9300000071525574,459,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000020a,0.9100000262260437,523,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000020b,0.6850000023841858,524,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000020c,0.7799999713897704,525,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001ab,0.625,428,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001ac,0.6349999904632567,429,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001ad,0.7200000286102295,430,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001ae,0.6650000214576721,431,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001c3,0.7549999952316284,452,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000037,0.5899999737739562,56,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000038,0.6050000190734863,57,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000039,0.5699999928474426,58,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000003a,0.6249999999999999,59,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000003b,0.6399999856948854,60,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000003c,0.8700000047683715,61,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000003d,0.8799999952316284,62,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000003e,0.7300000190734862,63,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000003f,0.6600000262260437,64,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000044,0.7350000143051147,69,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000076,0.6800000071525575,119,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000077,0.6449999809265137,120,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000078,0.665000021457672,121,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000079,0.7749999761581421,122,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000008b,0.7300000190734863,140,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000008c,0.8749999999999999,141,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000008d,0.8949999809265137,142,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000008e,0.7850000262260437,143,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000008f,0.8349999785423279,144,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000090,0.8399999737739563,145,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000091,0.7749999761581421,146,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000000b5,0.8399999737739563,182,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000000cc,0.8899999856948851,205,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000000cd,0.9100000262260435,206,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001dd,0.8899999856948851,478,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001de,0.899999976158142,479,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001df,0.8450000286102295,480,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001e0,0.9100000262260438,481,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001e1,0.9100000262260437,482,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000007a,1.0,123,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000007b,0.9150000214576721,124,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000007c,0.8550000190734861,125,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000007d,0.824999988079071,126,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000007e,0.8100000023841859,127,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000007f,0.7950000166893006,128,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000080,0.875,129,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000088,0.8100000023841857,137,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000089,0.8500000238418579,138,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000008a,0.8050000071525574,139,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000099,0.8550000190734864,154,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_0000000000000000009a,0.8450000286102295,155,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000112,0.875,275,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000001d8,0.6949999928474426,473,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000001,0.8600000143051149,2,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000030,0.8550000190734863,49,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000031,0.8550000190734864,50,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000032,0.7599999904632568,51,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000000d7,0.699999988079071,216,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000000d8,0.7799999713897705,217,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000000d9,0.824999988079071,218,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_000000000000000000da,0.8299999833106995,219,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000132,0.7549999952316284,307,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2023-06_00000000000000000133,0.875,308,6,Wet,2023,2023-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
